Id,Category
8594,5
8595,6
8596,8
8597,2
8598,1
8599,7
8600,6
8601,9
8602,1
8603,7
8604,2
8605,6
8606,2
8607,6
8608,6
8609,1
8610,7
8611,8
8612,0
8613,4
8614,0
8615,1
8616,7
8617,9
8618,7
8619,1
8620,3
8621,5
8622,0
8623,5
8624,6
8625,4
8626,9
8627,9
8628,9
8629,0
8630,0
8631,3
8632,8
8633,0
8634,8
8635,5
8636,5
8637,0
8638,3
8639,9
8640,6
8641,6
8642,3
8643,7
8644,9
8645,2
8646,3
8647,4
8648,2
8649,7
8650,1
8651,7
8652,2
8653,9
8654,9
8655,6
8656,7
8657,0
8658,2
8659,6
8660,6
8661,8
8662,7
8663,7
8664,9
8665,8
8666,9
8667,6
8668,5
8669,0
8670,6
8671,5
8672,1
8673,8
8674,3
8675,2
8676,8
8677,6
8678,0
8679,1
8680,7
8681,3
8682,7
8683,4
8684,6
8685,6
8686,9
8687,5
8688,7
8689,5
8690,8
8691,6
8692,6
8693,1
8694,0
8695,1
8696,9
8697,5
8698,1
8699,1
8700,0
8701,8
8702,0
8703,3
8704,6
8705,7
8706,3
8707,2
8708,8
8709,4
8710,5
8711,6
8712,6
8713,1
8714,8
8715,5
8716,3
8717,8
8718,6
8719,6
8720,5
8721,9
8722,8
8723,6
8724,6
8725,1
8726,6
8727,4
8728,8
8729,0
8730,5
8731,6
8732,8
8733,6
8734,5
8735,5
8736,1
8737,8
8738,8
8739,7
8740,5
8741,0
8742,1
8743,8
8744,7
8745,1
8746,3
8747,7
8748,0
8749,9
8750,1
8751,8
8752,4
8753,1
8754,7
8755,0
8756,0
8757,7
8758,6
8759,5
8760,1
8761,0
8762,5
8763,2
8764,2
8765,3
8766,9
8767,0
8768,8
8769,9
8770,1
8771,4
8772,6
8773,4
8774,0
8775,1
8776,9
8777,2
8778,2
8779,8
8780,1
8781,2
8782,2
8783,6
8784,8
8785,6
8786,5
8787,8
8788,8
8789,6
8790,3
8791,4
8792,2
8793,4
8794,9
8795,9
8796,1
8797,3
8798,9
8799,9
8800,0
8801,6
8802,9
8803,9
8804,6
8805,0
8806,6
8807,5
8808,4
8809,1
8810,8
8811,9
8812,6
8813,0
8814,4
8815,9
8816,4
8817,5
8818,7
8819,7
8820,6
8821,2
8822,9
8823,4
8824,8
8825,4
8826,2
8827,6
8828,5
8829,5
8830,6
8831,8
8832,6
8833,7
8834,6
8835,7
8836,2
8837,2
8838,6
8839,0
8840,2
8841,5
8842,1
8843,3
8844,3
8845,7
8846,0
8847,3
8848,9
8849,9
8850,6
8851,9
8852,7
8853,7
8854,1
8855,1
8856,1
8857,3
8858,2
8859,6
8860,6
8861,5
8862,8
8863,7
8864,0
8865,0
8866,3
8867,5
8868,8
8869,5
8870,0
8871,9
8872,3
8873,5
8874,5
8875,4
8876,8
8877,5
8878,9
8879,4
8880,8
8881,2
8882,7
8883,9
8884,3
8885,7
8886,4
8887,9
8888,3
8889,0
8890,4
8891,8
8892,6
8893,0
8894,3
8895,5
8896,8
8897,7
8898,8
8899,6
8900,3
8901,9
8902,9
8903,5
8904,4
8905,2
8906,1
8907,0
8908,0
8909,4
8910,1
8911,4
8912,0
8913,2
8914,8
8915,7
8916,3
8917,6
8918,4
8919,0
8920,9
8921,6
8922,6
8923,1
8924,4
8925,5
8926,3
8927,6
8928,8
8929,6
8930,6
8931,8
8932,0
8933,2
8934,8
8935,1
8936,6
8937,7
8938,7
8939,5
8940,6
8941,4
8942,1
8943,8
8944,0
8945,0
8946,2
8947,5
8948,2
8949,0
8950,3
8951,3
8952,4
8953,3
8954,7
8955,7
8956,1
8957,1
8958,6
8959,6
8960,5
8961,0
8962,8
8963,1
8964,2
8965,0
8966,2
8967,9
8968,8
8969,3
8970,6
8971,7
8972,8
8973,7
8974,2
8975,2
8976,2
8977,0
8978,2
8979,0
8980,7
8981,0
8982,0
8983,9
8984,4
8985,6
8986,2
8987,0
8988,5
8989,1
8990,4
8991,0
8992,6
8993,8
8994,9
8995,8
8996,1
8997,7
8998,4
8999,5
9000,7
9001,8
9002,2
9003,1
9004,6
9005,5
9006,8
9007,5
9008,2
9009,6
9010,7
9011,2
9012,9
9013,9
9014,3
9015,0
9016,6
9017,2
9018,9
9019,4
9020,7
9021,9
9022,9
9023,1
9024,0
9025,5
9026,3
9027,6
9028,7
9029,3
9030,3
9031,5
9032,9
9033,7
9034,6
9035,4
9036,6
9037,6
9038,0
9039,9
9040,6
9041,7
9042,3
9043,7
9044,0
9045,6
9046,5
9047,7
9048,3
9049,0
9050,1
9051,1
9052,1
9053,5
9054,4
9055,6
9056,6
9057,7
9058,0
9059,9
9060,6
9061,1
9062,8
9063,5
9064,1
9065,2
9066,7
9067,5
9068,6
9069,6
9070,9
9071,1
9072,1
9073,8
9074,4
9075,1
9076,7
9077,9
9078,2
9079,7
9080,1
9081,9
9082,5
9083,9
9084,8
9085,3
9086,4
9087,9
9088,6
9089,7
9090,1
9091,7
9092,6
9093,0
9094,5
9095,0
9096,8
9097,5
9098,7
9099,2
9100,8
9101,6
9102,4
9103,1
9104,5
9105,0
9106,7
9107,1
9108,9
9109,5
9110,7
9111,8
9112,2
9113,7
9114,7
9115,7
9116,0
9117,1
9118,2
9119,6
9120,2
9121,6
9122,7
9123,9
9124,5
9125,8
9126,4
9127,8
9128,9
9129,9
9130,7
9131,5
9132,1
9133,5
9134,6
9135,1
9136,6
9137,5
9138,1
9139,9
9140,2
9141,0
9142,6
9143,6
9144,3
9145,3
9146,6
9147,8
9148,3
9149,5
9150,2
9151,7
9152,5
9153,5
9154,2
9155,0
9156,6
9157,5
9158,1
9159,6
9160,6
9161,8
9162,8
9163,6
9164,6
9165,4
9166,5
9167,5
9168,0
9169,4
9170,0
9171,6
9172,3
9173,3
9174,6
9175,0
9176,4
9177,9
9178,6
9179,9
9180,6
9181,7
9182,7
9183,8
9184,4
9185,1
9186,1
9187,9
9188,8
9189,1
9190,2
9191,6
9192,8
9193,9
9194,2
9195,0
9196,0
9197,5
9198,7
9199,7
9200,9
9201,0
9202,7
9203,9
9204,2
9205,7
9206,0
9207,8
9208,2
9209,3
9210,8
9211,9
9212,5
9213,6
9214,9
9215,6
9216,8
9217,5
9218,1
9219,9
9220,3
9221,3
9222,8
9223,1
9224,9
9225,5
9226,6
9227,9
9228,9
9229,1
9230,1
9231,0
9232,3
9233,8
9234,2
9235,0
9236,5
9237,6
9238,0
9239,7
9240,4
9241,0
9242,6
9243,5
9244,8
9245,5
9246,7
9247,9
9248,1
9249,8
9250,6
9251,5
9252,6
9253,4
9254,6
9255,7
9256,9
9257,6
9258,2
9259,8
9260,6
9261,1
9262,5
9263,0
9264,9
9265,6
9266,9
9267,6
9268,5
9269,4
9270,7
9271,8
9272,9
9273,9
9274,8
9275,2
9276,0
9277,7
9278,6
9279,9
9280,6
9281,1
9282,8
9283,1
9284,0
9285,1
9286,6
9287,8
9288,8
9289,1
9290,1
9291,1
9292,0
9293,7
9294,1
9295,5
9296,8
9297,8
9298,8
9299,7
9300,8
9301,1
9302,3
9303,1
9304,9
9305,2
9306,6
9307,9
9308,9
9309,4
9310,1
9311,8
9312,2
9313,4
9314,1
9315,6
9316,3
9317,7
9318,5
9319,0
9320,5
9321,2
9322,9
9323,6
9324,3
9325,7
9326,0
9327,3
9328,4
9329,2
9330,5
9331,9
9332,0
9333,9
9334,1
9335,1
9336,8
9337,8
9338,2
9339,6
9340,8
9341,9
9342,4
9343,5
9344,3
9345,5
9346,6
9347,2
9348,9
9349,6
9350,4
9351,1
9352,9
9353,6
9354,1
9355,7
9356,5
9357,0
9358,6
9359,3
9360,9
9361,2
9362,7
9363,6
9364,3
9365,1
9366,3
9367,1
9368,0
9369,7
9370,6
9371,6
9372,7
9373,8
9374,5
9375,8
9376,5
9377,5
9378,4
9379,0
9380,6
9381,5
9382,4
9383,3
9384,9
9385,3
9386,1
9387,5
9388,7
9389,9
9390,9
9391,5
9392,5
9393,9
9394,7
9395,0
9396,0
9397,6
9398,9
9399,0
9400,7
9401,0
9402,8
9403,7
9404,7
9405,8
9406,5
9407,1
9408,9
9409,7
9410,7
9411,2
9412,9
9413,0
9414,1
9415,7
9416,8
9417,2
9418,9
9419,5
9420,8
9421,0
9422,8
9423,0
9424,1
9425,0
9426,0
9427,1
9428,3
9429,5
9430,5
9431,5
9432,4
9433,7
9434,3
9435,0
9436,8
9437,7
9438,1
9439,5
9440,0
9441,8
9442,6
9443,0
9444,6
9445,1
9446,7
9447,3
9448,6
9449,7
9450,0
9451,2
9452,2
9453,8
9454,5
9455,1
9456,9
9457,6
9458,4
9459,9
9460,6
9461,0
9462,5
9463,0
9464,4
9465,4
9466,1
9467,9
9468,1
9469,1
9470,0
9471,9
9472,8
9473,1
9474,5
9475,5
9476,5
9477,0
9478,6
9479,4
9480,6
9481,3
9482,7
9483,3
9484,8
9485,3
9486,8
9487,8
9488,6
9489,6
9490,6
9491,6
9492,1
9493,0
9494,9
9495,0
9496,2
9497,6
9498,8
9499,0
9500,3
9501,8
9502,1
9503,6
9504,3
9505,4
9506,2
9507,6
9508,6
9509,4
9510,3
9511,3
9512,0
9513,1
9514,4
9515,9
9516,1
9517,5
9518,4
9519,9
9520,0
9521,2
9522,5
9523,2
9524,2
9525,4
9526,1
9527,2
9528,5
9529,7
9530,7
9531,2
9532,1
9533,3
9534,3
9535,6
9536,8
9537,5
9538,4
9539,0
9540,6
9541,0
9542,1
9543,1
9544,0
9545,1
9546,5
9547,5
9548,5
9549,9
9550,8
9551,1
9552,8
9553,4
9554,6
9555,3
9556,5
9557,4
9558,2
9559,6
9560,6
9561,3
9562,5
9563,6
9564,5
9565,3
9566,1
9567,7
9568,2
9569,1
9570,8
9571,6
9572,8
9573,5
9574,0
9575,8
9576,4
9577,7
9578,8
9579,2
9580,6
9581,6
9582,2
9583,6
9584,0
9585,5
9586,6
9587,5
9588,9
9589,0
9590,6
9591,0
9592,1
9593,1
9594,1
9595,5
9596,9
9597,0
9598,9
9599,0
9600,2
9601,1
9602,8
9603,6
9604,6
9605,0
9606,7
9607,6
9608,5
9609,5
9610,5
9611,9
9612,8
9613,5
9614,5
9615,0
9616,0
9617,6
9618,8
9619,1
9620,4
9621,0
9622,9
9623,5
9624,0
9625,5
9626,3
9627,2
9628,9
9629,8
9630,1
9631,1
9632,1
9633,0
9634,0
9635,7
9636,8
9637,7
9638,6
9639,6
9640,7
9641,8
9642,9
9643,8
9644,8
9645,0
9646,1
9647,9
9648,5
9649,3
9650,4
9651,6
9652,4
9653,0
9654,3
9655,5
9656,1
9657,1
9658,5
9659,2
9660,6
9661,0
9662,8
9663,5
9664,9
9665,2
9666,0
9667,9
9668,1
9669,7
9670,3
9671,2
9672,0
9673,3
9674,0
9675,8
9676,2
9677,4
9678,7
9679,2
9680,2
9681,9
9682,9
9683,5
9684,9
9685,0
9686,0
9687,9
9688,7
9689,6
9690,2
9691,6
9692,1
9693,1
9694,8
9695,5
9696,2
9697,4
9698,5
9699,6
9700,6
9701,3
9702,1
9703,6
9704,0
9705,9
9706,4
9707,6
9708,6
9709,1
9710,6
9711,6
9712,1
9713,1
9714,9
9715,9
9716,6
9717,9
9718,5
9719,3
9720,5
9721,3
9722,0
9723,4
9724,0
9725,0
9726,0
9727,8
9728,8
9729,7
9730,2
9731,0
9732,3
9733,8
9734,4
9735,4
9736,6
9737,2
9738,1
9739,4
9740,1
9741,7
9742,6
9743,6
9744,8
9745,6
9746,8
9747,8
9748,6
9749,7
9750,6
9751,2
9752,5
9753,3
9754,2
9755,8
9756,6
9757,6
9758,1
9759,1
9760,4
9761,3
9762,6
9763,1
9764,7
9765,0
9766,4
9767,4
9768,6
9769,6
9770,7
9771,0
9772,7
9773,1
9774,7
9775,7
9776,9
9777,0
9778,1
9779,9
9780,0
9781,1
9782,0
9783,3
9784,8
9785,1
9786,5
9787,8
9788,4
9789,6
9790,0
9791,5
9792,1
9793,4
9794,9
9795,4
9796,2
9797,6
9798,1
9799,6
9800,5
9801,6
9802,1
9803,9
9804,4
9805,1
9806,8
9807,2
9808,8
9809,8
9810,8
9811,6
9812,8
9813,3
9814,0
9815,1
9816,0
9817,0
9818,1
9819,7
9820,0
9821,6
9822,1
9823,6
9824,7
9825,7
9826,9
9827,3
9828,3
9829,8
9830,2
9831,0
9832,1
9833,5
9834,9
9835,8
9836,7
9837,1
9838,4
9839,7
9840,0
9841,2
9842,1
9843,4
9844,2
9845,8
9846,9
9847,0
9848,4
9849,2
9850,8
9851,1
9852,6
9853,5
9854,4
9855,2
9856,6
9857,2
9858,8
9859,3
9860,5
9861,6
9862,1
9863,5
9864,2
9865,6
9866,4
9867,7
9868,7
9869,4
9870,5
9871,1
9872,7
9873,6
9874,8
9875,7
9876,0
9877,2
9878,0
9879,2
9880,7
9881,7
9882,1
9883,6
9884,4
9885,4
9886,6
9887,8
9888,1
9889,5
9890,4
9891,5
9892,8
9893,1
9894,1
9895,9
9896,1
9897,9
9898,7
9899,0
9900,1
9901,8
9902,1
9903,4
9904,8
9905,0
9906,0
9907,6
9908,4
9909,2
9910,6
9911,0
9912,5
9913,0
9914,0
9915,6
9916,7
9917,5
9918,3
9919,9
9920,9
9921,5
9922,5
9923,3
9924,6
9925,6
9926,1
9927,0
9928,5
9929,2
9930,5
9931,7
9932,0
9933,6
9934,9
9935,3
9936,1
9937,5
9938,4
9939,8
9940,9
9941,8
9942,1
9943,1
9944,0
9945,0
9946,2
9947,6
9948,7
9949,9
9950,6
9951,4
9952,9
9953,2
9954,4
9955,7
9956,9
9957,6
9958,5
9959,4
9960,6
9961,8
9962,9
9963,7
9964,6
9965,7
9966,1
9967,6
9968,1
9969,1
9970,7
9971,1
9972,5
9973,6
9974,0
9975,0
9976,0
9977,3
9978,8
9979,5
9980,0
9981,2
9982,5
9983,0
9984,8
9985,1
9986,1
9987,1
9988,7
9989,8
9990,6
9991,1
9992,7
9993,1
9994,6
9995,0
9996,6
9997,8
9998,6
9999,8
10000,6
